-1.251652799999999921e+01,-4.049999999999998934e+00
-1.281652799999999992e+01,-3.849999999999997868e+00
-1.301652799999999921e+01,-3.549999999999998934e+00
-1.316652799999999957e+01,-3.249999999999998224e+00
-1.331652799999999992e+01,-2.949999999999999289e+00
-1.346652799999999850e+01,-2.649999999999998579e+00
-1.361652799999999885e+01,-2.349999999999997868e+00
-1.376652799999999921e+01,-2.049999999999998934e+00
-1.396652800000000028e+01,-1.749999999999998224e+00
-1.411652799999999885e+01,-1.449999999999999289e+00
-1.431652799999999814e+01,-1.149999999999998579e+00
-1.446652800000000028e+01,-8.499999999999978684e-01
-1.451652799999999921e+01,-5.499999999999989342e-01
-1.461652799999999885e+01,-2.499999999999982236e-01
-1.466652799999999957e+01,5.000000000000248690e-02
-1.476652799999999921e+01,3.500000000000014211e-01
-1.481652799999999814e+01,6.500000000000021316e-01
-1.471652800000000028e+01,9.500000000000010658e-01
-1.461652799999999885e+01,1.250000000000001776e+00
-1.441652799999999957e+01,1.550000000000001599e+00
-1.416652799999999957e+01,1.850000000000001421e+00
-1.386652799999999885e+01,2.000000000000001776e+00
-1.356652799999999992e+01,2.100000000000001421e+00
-1.326652799999999921e+01,2.250000000000001776e+00
-1.296652799999999850e+01,2.350000000000001421e+00
-1.266652799999999957e+01,2.550000000000001599e+00
-1.236652799999999885e+01,2.700000000000001954e+00
-1.206652799999999814e+01,2.700000000000001954e+00
-1.176652799999999921e+01,2.750000000000001776e+00
-1.146652799999999850e+01,2.950000000000001954e+00
-1.116652799999999957e+01,2.950000000000001954e+00
-1.086652799999999885e+01,2.950000000000001954e+00
-1.056652799999999814e+01,3.000000000000001776e+00
-1.026652799999999921e+01,3.000000000000001776e+00
-9.966527999999998499e+00,3.050000000000001599e+00
-9.666527999999999565e+00,3.050000000000001599e+00
-9.366527999999998855e+00,3.100000000000001421e+00
-9.066527999999998144e+00,3.100000000000001421e+00
-8.766527999999999210e+00,3.100000000000001421e+00
-8.466527999999998499e+00,3.150000000000002132e+00
-8.166527999999999565e+00,3.250000000000001776e+00
-8.116527999999998855e+00,3.550000000000001599e+00
