1.352240500000000267e+01,-6.933417999999999637e+00
1.377240500000000267e+01,-6.733418000000000347e+00
1.407240499999999983e+01,-6.483418000000000347e+00
1.437240500000000054e+01,-6.283417999999997505e+00
1.462240500000000054e+01,-6.083417999999998216e+00
1.477240500000000267e+01,-5.783417999999997505e+00
1.492240500000000125e+01,-5.483418000000000347e+00
1.497240500000000196e+01,-5.183417999999999637e+00
1.517240500000000125e+01,-4.883417999999998926e+00
1.517240500000000125e+01,-4.583417999999998216e+00
1.487240500000000054e+01,-4.433417999999999637e+00
1.477240500000000267e+01,-4.133417999999998926e+00
1.467240500000000125e+01,-3.833417999999998216e+00
1.462240500000000054e+01,-3.533417999999997505e+00
1.452240500000000267e+01,-3.233418000000000347e+00
1.442240500000000125e+01,-2.933417999999999637e+00
1.437240500000000054e+01,-2.633417999999998926e+00
1.427240500000000267e+01,-2.333417999999998216e+00
1.417240500000000125e+01,-2.033417999999997505e+00
1.412240500000000054e+01,-1.733418000000000347e+00
1.402240500000000267e+01,-1.433417999999999637e+00
1.392240500000000125e+01,-1.133417999999998926e+00
1.387240500000000054e+01,-8.334179999999982158e-01
1.377240500000000267e+01,-5.334179999999975053e-01
1.372240500000000196e+01,-2.334179999999967947e-01
1.362240500000000054e+01,6.658200000000036312e-02
1.352240500000000267e+01,3.665820000000010737e-01
1.347240500000000196e+01,6.665820000000017842e-01
1.337240500000000054e+01,9.665820000000024947e-01
1.327240500000000267e+01,1.266582000000003205e+00
1.322240500000000196e+01,1.566582000000000363e+00
1.312240500000000054e+01,1.866582000000001074e+00
1.302240500000000267e+01,2.166582000000001784e+00
1.292240500000000125e+01,2.466582000000002495e+00
1.277240500000000267e+01,2.766582000000001429e+00
1.262240500000000054e+01,3.066582000000002139e+00
1.247240500000000196e+01,3.366582000000001074e+00
1.232240499999999983e+01,3.666582000000001784e+00
1.217240500000000125e+01,3.966582000000002495e+00
1.202240499999999912e+01,4.266582000000001429e+00
1.187240500000000054e+01,4.566582000000002139e+00
1.172240500000000196e+01,4.866582000000001074e+00
1.157240499999999983e+01,5.166582000000001784e+00
1.142240500000000125e+01,5.466582000000002495e+00
1.127240499999999912e+01,5.766582000000001429e+00
1.112240500000000054e+01,6.066582000000002139e+00
1.097240500000000196e+01,6.366582000000001074e+00
1.082240499999999983e+01,6.666582000000001784e+00
1.067240500000000125e+01,6.966582000000002495e+00
1.052240499999999912e+01,7.266582000000001429e+00
1.037240500000000054e+01,7.566582000000002139e+00
1.022240500000000196e+01,7.866582000000001074e+00
1.012240500000000054e+01,8.166582000000001784e+00
9.872405000000000541e+00,8.416582000000001784e+00
9.572404999999999831e+00,8.316582000000002139e+00
9.272404999999999120e+00,8.166582000000001784e+00
8.972405000000000186e+00,8.016582000000001429e+00
8.672405000000001252e+00,7.866582000000001074e+00
8.472405000000000186e+00,7.716582000000002495e+00
8.272405000000000896e+00,7.566582000000002139e+00
7.972405000000000186e+00,7.366582000000001074e+00
7.772405000000000896e+00,7.216582000000002495e+00
7.472405000000000186e+00,7.066582000000002139e+00
7.272405000000000896e+00,6.916582000000001784e+00
6.972405000000000186e+00,6.766582000000001429e+00
6.672405000000001252e+00,6.566582000000002139e+00
6.472405000000000186e+00,6.466582000000002495e+00
6.322404999999999831e+00,6.266582000000001429e+00
6.372405000000000541e+00,6.066582000000002139e+00
6.622405000000000541e+00,6.016582000000001429e+00
6.922405000000001252e+00,6.216582000000002495e+00
7.222405000000000186e+00,6.416582000000001784e+00
7.522405000000000896e+00,6.616582000000001074e+00
7.822404999999999831e+00,6.816582000000002139e+00
8.122405000000000541e+00,6.966582000000002495e+00
8.422405000000001252e+00,7.166582000000001784e+00
8.722405000000000186e+00,7.416582000000001784e+00
9.022405000000000896e+00,7.616582000000001074e+00
9.322404999999999831e+00,7.766582000000001429e+00
9.622405000000000541e+00,7.816582000000002139e+00
9.872405000000000541e+00,7.616582000000001074e+00
9.972405000000001962e+00,7.366582000000001074e+00
1.007240499999999983e+01,7.116582000000001074e+00
1.022240500000000196e+01,6.866582000000001074e+00
1.032240499999999983e+01,6.616582000000001074e+00
1.037240500000000054e+01,6.366582000000001074e+00
1.047240500000000196e+01,6.166582000000001784e+00
1.057240499999999983e+01,5.916582000000001784e+00
1.062240500000000054e+01,5.666582000000001784e+00
1.072240500000000196e+01,5.466582000000002495e+00
1.082240499999999983e+01,5.216582000000002495e+00
1.092240500000000125e+01,4.966582000000002495e+00
1.097240500000000196e+01,4.716582000000002495e+00
1.107240499999999983e+01,4.466582000000002495e+00
1.117240500000000125e+01,4.216582000000002495e+00
1.122240500000000196e+01,3.966582000000002495e+00
1.107240499999999983e+01,3.716582000000002495e+00
1.077240499999999912e+01,3.516582000000001429e+00
1.047240500000000196e+01,3.366582000000001074e+00
1.017240500000000125e+01,3.166582000000001784e+00
9.872405000000000541e+00,2.966582000000002495e+00
9.572404999999999831e+00,2.766582000000001429e+00
9.272404999999999120e+00,2.616582000000001074e+00
8.972405000000000186e+00,2.766582000000001429e+00
8.672405000000001252e+00,3.066582000000002139e+00
8.372405000000000541e+00,3.316582000000002139e+00
8.072404999999999831e+00,3.266582000000001429e+00
7.872405000000000541e+00,3.116582000000001074e+00
7.722405000000000186e+00,2.916582000000001784e+00
7.622405000000000541e+00,2.766582000000001429e+00
7.522405000000000896e+00,2.516582000000001429e+00
7.622405000000000541e+00,2.266582000000001429e+00
7.722405000000000186e+00,2.016582000000001429e+00
7.872405000000000541e+00,1.716582000000002495e+00
8.022405000000000896e+00,1.416582000000001784e+00
8.172405000000001252e+00,1.116582000000001074e+00
8.322404999999999831e+00,8.165820000000003631e-01
8.472405000000000186e+00,5.165820000000032053e-01
8.622405000000000541e+00,2.165820000000024947e-01
8.772405000000000896e+00,-8.341799999999821580e-02
8.922405000000001252e+00,-3.834179999999989263e-01
9.072404999999999831e+00,-6.834179999999996369e-01
9.222405000000001962e+00,-9.834179999999967947e-01
9.372405000000000541e+00,-1.283417999999997505e+00
9.522404999999999120e+00,-1.583417999999998216e+00
9.672405000000001252e+00,-1.883417999999998926e+00
