9.272404999999999120e+00,6.416582000000001784e+00
8.972405000000000186e+00,6.316582000000002139e+00
8.672405000000001252e+00,6.216582000000002495e+00
8.372405000000000541e+00,6.166582000000001784e+00
8.072404999999999831e+00,6.066582000000002139e+00
7.772405000000000896e+00,5.866582000000001074e+00
7.472405000000000186e+00,5.666582000000001784e+00
7.172405000000001252e+00,5.466582000000002495e+00
6.872405000000000541e+00,5.366582000000001074e+00
6.572404999999999831e+00,5.266582000000001429e+00
6.272405000000000896e+00,5.216582000000002495e+00
5.972405000000000186e+00,5.216582000000002495e+00
5.672405000000001252e+00,5.466582000000002495e+00
5.522405000000000896e+00,5.766582000000001429e+00
5.522405000000000896e+00,6.066582000000002139e+00
5.572404999999999831e+00,6.366582000000001074e+00
5.622405000000000541e+00,6.666582000000001784e+00
5.772405000000000896e+00,6.966582000000002495e+00
6.072404999999999831e+00,7.216582000000002495e+00
6.372405000000000541e+00,7.416582000000001784e+00
6.672405000000001252e+00,7.666582000000001784e+00
6.972405000000000186e+00,7.866582000000001074e+00
7.272405000000000896e+00,8.066582000000002139e+00
7.572404999999999831e+00,8.266582000000001429e+00
7.872405000000000541e+00,8.566582000000002139e+00
8.172405000000001252e+00,8.766582000000001429e+00
8.472405000000000186e+00,8.966582000000002495e+00
8.772405000000000896e+00,9.166582000000001784e+00
9.072404999999999831e+00,9.316582000000002139e+00
9.372405000000000541e+00,9.366582000000002850e+00
9.672405000000001252e+00,9.466582000000002495e+00
9.972405000000001962e+00,9.516582000000001429e+00
1.027240499999999912e+01,9.616582000000002850e+00
1.057240499999999983e+01,9.666582000000001784e+00
1.087240500000000054e+01,9.666582000000001784e+00
1.117240500000000125e+01,9.516582000000001429e+00
1.142240500000000125e+01,9.216582000000002495e+00
1.162240500000000054e+01,8.916582000000001784e+00
1.182240499999999983e+01,8.616582000000002850e+00
1.192240500000000125e+01,8.316582000000002139e+00
1.207240499999999983e+01,8.016582000000001429e+00
1.217240500000000125e+01,7.716582000000002495e+00
1.227240500000000267e+01,7.416582000000001784e+00
1.237240500000000054e+01,7.116582000000001074e+00
1.247240500000000196e+01,6.816582000000002139e+00
1.257240499999999983e+01,6.516582000000001429e+00
1.267240500000000125e+01,6.216582000000002495e+00
1.282240499999999983e+01,5.916582000000001784e+00
1.292240500000000125e+01,5.616582000000001074e+00
1.297240500000000196e+01,5.316582000000002139e+00
1.307240499999999983e+01,5.016582000000001429e+00
1.322240500000000196e+01,4.716582000000002495e+00
1.332240499999999983e+01,4.416582000000001784e+00
1.342240500000000125e+01,4.116582000000001074e+00
1.352240500000000267e+01,3.816582000000002139e+00
1.367240500000000125e+01,3.516582000000001429e+00
1.377240500000000267e+01,3.216582000000002495e+00
1.382240499999999983e+01,2.916582000000001784e+00
