-1.085645, -1.475925, -1.539669, 0.603381
-1.094184, -1.482012, -1.538033, 0.605115
-1.110343, -1.516595, -1.533082, 0.601647
-1.123107, -1.570335, -1.515271, 0.601214
-1.130320, -1.583399, -1.503800, 0.602297
-1.132773, -1.589585, -1.507925, 0.600130
-1.145472, -1.610489, -1.497354, 0.591678
-1.153096, -1.648976, -1.489166, 0.593195
-1.172534, -1.705875, -1.473061, 0.592328
-1.189620, -1.786873, -1.446203, 0.593195
-1.209521, -1.875565, -1.409467, 0.597313
-1.215290, -1.947064, -1.363176, 0.602948
-1.222728, -2.030513, -1.339886, 0.608583
-1.232139, -2.053229, -1.331690, 0.609016
-1.227264, -2.080677, -1.313146, 0.613134
-1.224743, -2.106426, -1.306974, 0.610100
-1.209588, -2.075839, -1.292585, 0.601647
-1.207031, -2.127233, -1.277866, 0.600564
-1.158616, -2.161204, -1.343535, 0.594712
-1.113901, -2.077229, -1.401739, 0.592978
-1.087948, -2.054622, -1.423290, 0.606199
-1.071994, -2.040535, -1.444070, 0.610533
-1.055570, -2.044488, -1.456747, 0.607716
-1.047267, -2.033174, -1.468029, 0.612050
-1.040967, -2.026764, -1.481557, 0.609233
-1.041289, -2.049344, -1.482258, 0.606849
-1.038294, -2.064402, -1.482628, 0.599480
-1.045342, -2.097733, -1.480760, 0.592761
-1.040503, -2.114892, -1.484861, 0.596012
-1.029412, -2.145916, -1.488611, 0.592111
-1.026380, -2.167431, -1.494494, 0.597963
-1.023973, -2.156050, -1.498802, 0.597746
-1.023996, -2.161206, -1.502456, 0.600347
-1.022591, -2.170389, -1.492779, 0.605548
-1.027019, -2.215251, -1.468238, 0.607716
-1.017427, -2.229948, -1.454129, 0.604465
-1.011722, -2.237598, -1.441886, 0.607065
-1.002394, -2.241171, -1.438214, 0.607282
-0.998187, -2.261527, -1.436030, 0.606632
-0.997228, -2.294917, -1.436128, 0.601864
-0.998397, -2.304875, -1.431536, 0.602514
-0.998222, -2.316540, -1.426269, 0.603598
-1.001163, -2.350213, -1.424205, 0.600347
-0.996316, -2.358416, -1.423986, 0.598613
-0.995546, -2.349610, -1.436962, 0.605765
-0.989144, -2.360686, -1.445472, 0.607932
-0.981940, -2.369710, -1.460388, 0.612267
-0.977177, -2.398680, -1.459397, 0.609666
-0.977811, -2.423474, -1.455956, 0.608799
-0.979045, -2.415698, -1.456966, 0.607282
-0.979134, -2.449423, -1.449617, 0.605332
-0.980803, -2.474770, -1.437698, 0.598830
-0.980556, -2.510163, -1.424982, 0.598613
-0.970127, -2.525245, -1.431533, 0.599480
-0.965256, -2.531395, -1.433985, 0.599697
-0.966148, -2.547986, -1.430538, 0.602948
-0.968890, -2.554500, -1.420696, 0.604248
-0.964038, -2.560305, -1.427582, 0.607499
-0.960826, -2.569555, -1.432475, 0.605548
-0.953379, -2.563914, -1.442431, 0.605982
-0.953697, -2.576637, -1.435813, 0.604248
-0.956528, -2.585911, -1.433143, 0.602731
-0.952896, -2.598480, -1.432868, 0.600997
-0.952867, -2.610311, -1.429867, 0.596662
-0.950954, -2.609024, -1.436458, 0.603814
-0.954024, -2.603686, -1.441425, 0.604898
-0.952676, -2.598763, -1.441622, 0.604898
-0.946524, -2.618508, -1.435945, 0.607065
-0.944083, -2.631792, -1.434277, 0.611400
-0.939384, -2.646907, -1.432630, 0.611183
-0.935225, -2.639301, -1.442123, 0.612917
-0.928110, -2.661892, -1.443374, 0.609233
-0.924918, -2.679320, -1.434468, 0.602948
-0.919586, -2.694339, -1.435564, 0.599697
-0.916735, -2.691521, -1.443231, 0.598613
-0.915634, -2.693471, -1.442688, 0.597746
-0.917145, -2.702890, -1.444026, 0.597096
-0.916127, -2.713749, -1.445783, 0.599046
-0.913379, -2.723274, -1.447999, 0.605548
-0.916874, -2.743592, -1.452786, 0.608366
-0.912810, -2.756876, -1.453645, 0.607716
-0.906426, -2.766876, -1.454177, 0.602948
-0.911781, -2.796512, -1.445546, 0.603598
-0.917270, -2.791940, -1.443737, 0.603381
-0.913665, -2.788880, -1.460584, 0.601430
-0.908784, -2.799148, -1.466801, 0.599263
-0.905420, -2.833883, -1.455311, 0.599480
-0.905441, -2.853955, -1.452603, 0.605332
-0.896514, -2.858204, -1.470812, 0.610750
-0.897403, -2.860672, -1.479355, 0.611400
-0.895706, -2.883134, -1.484746, 0.607499
-0.902848, -2.902935, -1.477338, 0.608799
-0.905242, -2.913337, -1.471090, 0.612484
-0.909084, -2.921907, -1.473719, 0.607282
-0.906999, -2.917522, -1.478157, 0.606849
-0.909872, -2.933367, -1.478177, 0.605115
-0.911941, -2.936496, -1.481957, 0.601647
-0.906535, -2.953466, -1.476832, 0.599480
-0.906071, -2.975541, -1.477090, 0.598613
-0.909194, -2.996708, -1.485019, 0.605548
-0.910211, -3.002320, -1.485281, 0.606632
-0.913289, -3.019558, -1.491482, 0.611183
-0.917054, -3.018593, -1.497775, 0.630256
-0.912744, -3.051725, -1.489795, 0.625271
-0.904725, -3.069735, -1.488696, 0.624837
-0.906202, -3.082169, -1.491764, 0.633290
-0.906644, -3.093460, -1.490296, 0.631990
-0.907314, -3.118991, -1.475006, 0.628305
-0.913804, -3.146588, -1.467410, 0.627005
-0.911079, -3.167671, -1.464149, 0.632423
-0.914433, -3.161014, -1.467220, 0.632857
-0.913429, -3.164408, -1.469578, 0.636541
-0.908024, -3.179034, -1.463746, 0.636324
-0.902063, -3.202387, -1.464401, 0.631773
-0.898555, -3.225600, -1.457520, 0.633940
-0.903305, -3.246993, -1.442396, 0.635891
-0.899257, -3.258658, -1.430623, 0.635674
-0.900373, -3.266314, -1.429331, 0.634374
-0.896275, -3.292197, -1.424685, 0.634807
-0.899582, -3.286263, -1.431032, 0.632640
-0.898551, -3.293434, -1.430069, 0.632206
-0.890879, -3.308114, -1.424219, 0.631556
-0.887280, -3.338494, -1.405043, 0.637625
-0.891217, -3.350486, -1.393892, 0.640876
-0.885815, -3.370648, -1.382452, 0.643476
-0.881554, -3.388765, -1.369784, 0.643693
-0.881421, -3.416097, -1.345425, 0.639142
-0.881185, -3.404253, -1.357842, 0.630906
-0.879751, -3.424617, -1.353866, 0.627438
-0.879859, -3.424210, -1.349888, 0.625271
-0.870266, -3.439766, -1.342750, 0.631990
-0.873245, -3.460456, -1.312634, 0.637408
-0.871464, -3.479679, -1.301843, 0.638708
-0.861018, -3.488813, -1.290192, 0.639575
-0.852874, -3.516895, -1.261561, 0.638925
-0.845579, -3.540150, -1.241826, 0.634590
-0.845382, -3.543452, -1.235616, 0.638275
-0.850199, -3.539002, -1.242395, 0.637625
-0.844269, -3.549039, -1.240467, 0.635674
-0.835846, -3.573783, -1.211530, 0.635891
-0.833062, -3.581364, -1.199334, 0.635891
-0.830371, -3.597003, -1.176855, 0.632423
-0.827459, -3.612980, -1.162604, 0.632640
-0.824112, -3.625247, -1.142436, 0.632423
-0.810496, -3.645833, -1.110472, 0.641309
-0.798826, -3.652724, -1.095301, 0.641743
-0.798703, -3.655769, -1.095240, 0.634807
-0.800640, -3.648895, -1.097642, 0.632857
-0.791139, -3.672235, -1.069881, 0.629822
-0.780998, -3.678447, -1.045455, 0.635891
-0.773627, -3.697679, -1.008472, 0.633073
-0.740692, -3.723742, -0.964805, 0.638058
-0.696402, -3.743464, -0.935504, 0.638275
-0.661909, -3.768072, -0.899892, 0.636107
-0.628744, -3.793883, -0.869903, 0.634590
-0.606455, -3.790718, -0.850581, 0.633507
-0.603846, -3.789179, -0.849212, 0.639142
-0.595556, -3.794779, -0.831080, 0.635674
-0.580484, -3.795068, -0.814113, 0.631990
-0.565048, -3.853089, -0.752451, 0.627221
-0.539421, -3.867337, -0.724189, 0.625921
-0.521011, -3.873487, -0.711668, 0.627872
-0.492415, -3.890726, -0.682844, 0.635891
-0.472001, -3.890109, -0.659877, 0.640659
-0.465225, -3.885983, -0.663198, 0.638492
-0.458869, -3.883118, -0.648611, 0.633940
-0.434074, -3.900847, -0.620831, 0.631773
-0.407628, -3.894671, -0.611255, 0.628305
-0.373227, -3.912778, -0.585439, 0.630906
-0.320077, -3.922734, -0.555148, 0.633507
-0.291767, -3.913800, -0.536320, 0.638492
-0.252545, -3.917333, -0.524982, 0.637841
-0.214441, -3.899827, -0.513139, 0.632857
-0.203236, -3.902147, -0.511738, 0.629389
-0.180795, -3.913767, -0.504253, 0.624404
-0.166546, -3.906668, -0.491494, 0.623537
-0.140981, -3.881695, -0.483917, 0.620936
-0.106641, -3.875391, -0.468209, 0.619636
-0.082140, -3.872481, -0.457178, 0.630256
-0.076767, -3.853471, -0.433584, 0.639142
-0.042974, -3.869253, -0.401107, 0.668401
-0.033453, -3.895946, -0.364085, 0.654313
-0.033068, -3.903495, -0.344165, 0.685522
-0.030832, -3.911208, -0.340186, 0.659948
0.014101, -3.945484, -0.302685, 0.682488
0.035367, -3.958729, -0.275774, 0.681838
0.059587, -3.958834, -0.241631, 0.673602
0.088698, -3.973623, -0.206364, 0.748808
0.099489, -3.986583, -0.163629, 0.710013
0.149739, -4.017308, -0.130892, 0.825531
0.174337, -3.998465, -0.094472, 0.825531
0.187080, -3.995088, -0.095181, 0.846771
0.213307, -4.009764, -0.061449, 0.858908
0.251399, -4.021162, -0.045786, 0.908973
0.280023, -4.018981, 0.008322, 0.948418
0.299000, -4.028762, 0.017693, 0.988296
0.306373, -4.003366, 0.050371, 1.024924
0.339015, -3.994357, 0.070260, 1.044213
0.387915, -3.994652, 0.081498, 1.092761
0.408623, -3.984568, 0.077528, 1.097096
0.421872, -4.002372, 0.087471, 1.104465
0.435986, -4.003393, 0.092427, 1.104898
0.468177, -4.004196, 0.090738, 1.112050
0.521086, -4.009681, 0.081882, 1.102731
0.563295, -4.016120, 0.087030, 1.123104
0.594724, -4.015964, 0.091615, 1.098179
0.658829, -4.039579, 0.094363, 1.105548
0.695504, -4.055165, 0.101735, 1.107282
0.713726, -4.058938, 0.105274, 1.112917
0.730231, -4.065016, 0.111753, 1.098179
0.774031, -4.075854, 0.128618, 1.107065
0.829825, -4.095943, 0.124196, 1.094712
0.871321, -4.099259, 0.133163, 1.114434
0.944288, -4.134700, 0.142307, 1.097746
1.001899, -4.146363, 0.158557, 1.126571
1.062507, -4.158879, 0.181912, 1.111617
1.129250, -4.162318, 0.208767, 1.099263
1.148279, -4.163870, 0.216296, 1.105765
1.182344, -4.163897, 0.235084, 1.115951
1.211032, -4.149152, 0.247238, 1.094928
1.267813, -4.149857, 0.272743, 1.109016
1.289184, -4.137166, 0.282326, 1.100564
1.306574, -4.126560, 0.290356, 1.117902
1.337682, -4.115817, 0.310697, 1.090160
1.362780, -4.104407, 0.321411, 1.099263
1.319597, -3.927296, 0.210263, 1.129822
1.255490, -3.920480, 0.173230, 1.121153
1.226842, -3.909656, 0.161274, 1.108366
1.242309, -3.902794, 0.122909, 1.121586
1.259312, -3.869751, 0.109255, 1.103814
1.266111, -3.863475, 0.101615, 1.111400
1.273470, -3.855367, 0.092339, 1.110316
1.293883, -3.845259, 0.089499, 1.106632
1.302132, -3.837743, 0.083564, 1.100347
1.290624, -3.830866, 0.070337, 1.103598
1.291471, -3.831329, 0.071112, 1.107932
1.307506, -3.838791, 0.077594, 1.096229
1.329876, -3.825828, 0.075096, 1.105548
1.349905, -3.822046, 0.070557, 1.114434
1.377847, -3.824769, 0.074263, 1.112700
1.396129, -3.814336, 0.079311, 1.096229
1.429939, -3.818915, 0.093024, 1.098613
1.455361, -3.812620, 0.101740, 1.119202
1.451992, -3.810676, 0.098722, 1.108799
1.462972, -3.796052, 0.102382, 1.096229
1.490539, -3.794276, 0.122943, 1.120286
1.519228, -3.788266, 0.139105, 1.118986
1.552842, -3.777050, 0.160787, 1.121370
1.592254, -3.763461, 0.178513, 1.122453
1.637599, -3.747305, 0.204529, 1.119636
1.660597, -3.734816, 0.214738, 1.127438
1.658595, -3.729297, 0.214903, 1.127221
1.678407, -3.727720, 0.237227, 1.135457
1.717835, -3.706366, 0.263262, 1.122670
1.742404, -3.697825, 0.281611, 1.118552
1.773399, -3.693030, 0.303115, 1.128305
1.807100, -3.684043, 0.331939, 1.125271
1.843097, -3.675504, 0.357985, 1.108149
1.880468, -3.653970, 0.383842, 1.114434
1.899234, -3.638494, 0.395785, 1.128305
1.900265, -3.635655, 0.396442, 1.119419
1.903176, -3.640278, 0.400492, 1.117902
1.925099, -3.626547, 0.404382, 1.127438
1.951267, -3.605676, 0.408618, 1.120286
1.978497, -3.586125, 0.402032, 1.129606
2.003370, -3.575252, 0.405689, 1.117469
2.019826, -3.565400, 0.389882, 1.129389
2.058840, -3.547146, 0.389830, 1.136974
2.076533, -3.541450, 0.382275, 1.115301
2.091180, -3.542629, 0.379900, 1.115518
2.096702, -3.538583, 0.374422, 1.126788
2.119561, -3.520206, 0.371195, 1.115301
2.147273, -3.504874, 0.365452, 1.126571
2.174748, -3.496301, 0.369915, 1.117252
2.201869, -3.488883, 0.378133, 1.134374
2.226853, -3.471635, 0.397662, 1.127005
2.271377, -3.442048, 0.429133, 1.132206
2.295662, -3.440989, 0.461079, 1.154530
2.293750, -3.440782, 0.462476, 1.139358
2.303082, -3.424282, 0.487459, 1.128739
2.326954, -3.412931, 0.520276, 1.151062
2.357409, -3.382421, 0.565875, 1.130906
2.385121, -3.373200, 0.614711, 1.141959
2.411190, -3.342823, 0.664405, 1.126571
2.441191, -3.310239, 0.695076, 1.125271
2.457430, -3.293952, 0.733073, 1.140876
2.462347, -3.285282, 0.738315, 1.138708
2.463614, -3.284285, 0.735588, 1.129822
2.493545, -3.257440, 0.781719, 1.136107
2.503543, -3.247762, 0.819411, 1.127221
2.551379, -3.241102, 0.899155, 1.138925
2.576066, -3.179251, 0.942161, 1.144777
2.595230, -3.117504, 0.970707, 1.140225
2.622285, -3.049556, 1.014489, 1.157347
2.630939, -3.003203, 1.047430, 1.138708
2.635572, -2.997853, 1.057095, 1.118552
2.637250, -2.952726, 1.085307, 1.124404
2.648634, -2.903815, 1.127560, 1.134157
2.659927, -2.861043, 1.166781, 1.124837
2.675085, -2.857810, 1.232187, 1.134374
2.689512, -2.823619, 1.291116, 1.130689
2.691754, -2.781876, 1.346812, 1.138492
2.701057, -2.767596, 1.366373, 1.131123
2.693446, -2.748977, 1.400780, 1.128955
2.691426, -2.752395, 1.399330, 1.123754
2.679400, -2.722511, 1.436084, 1.127438
2.678954, -2.710424, 1.443555, 1.137408
2.677164, -2.693263, 1.488967, 1.155397
2.683335, -2.639483, 1.515911, 1.131123
2.687410, -2.562516, 1.573973, 1.139142
2.685529, -2.488514, 1.585938, 1.129172
2.690835, -2.468845, 1.594543, 1.141743
2.698794, -2.436944, 1.591608, 1.131123
2.701546, -2.405834, 1.594543, 1.153446
2.702988, -2.415053, 1.593816, 1.142176
2.701227, -2.401368, 1.591266, 1.130472
2.700048, -2.280961, 1.570184, 1.157347
2.691989, -2.183823, 1.578460, 1.139142
2.686991, -2.147890, 1.582090, 1.151929
2.681193, -2.119831, 1.577472, 1.145210
2.683271, -2.073587, 1.567877, 1.138058
2.689258, -2.059341, 1.556361, 1.131773
2.692432, -2.071458, 1.551974, 1.140659
2.693192, -2.056407, 1.550676, 1.140009
2.698581, -2.022328, 1.544732, 1.147811
2.693436, -1.992164, 1.541256, 1.134590
2.688528, -1.943706, 1.539425, 1.138925
2.701853, -1.908708, 1.544752, 1.135457
2.702032, -1.871955, 1.544322, 1.142826
2.704759, -1.829488, 1.528163, 1.135024
2.702899, -1.801128, 1.528101, 1.159298
2.690765, -1.789167, 1.510878, 1.148461
2.691315, -1.715686, 1.480757, 1.129606
2.688731, -1.675936, 1.470740, 1.137191
2.694816, -1.625082, 1.470202, 1.134374
2.705747, -1.580964, 1.471458, 1.136324
2.710515, -1.558108, 1.468104, 1.149978
2.716811, -1.516285, 1.468353, 1.124621
2.712467, -1.477085, 1.462798, 1.155180
2.710680, -1.470060, 1.459634, 1.142826
2.706798, -1.474347, 1.454802, 1.140442
2.716991, -1.449017, 1.445781, 1.158864
2.730284, -1.414266, 1.447368, 1.138058
2.732156, -1.376099, 1.451949, 1.142176
2.741796, -1.332041, 1.444777, 1.138925
2.741483, -1.309232, 1.433406, 1.129822
2.748778, -1.263260, 1.439694, 1.133940
2.757395, -1.226332, 1.433400, 1.143693
2.759881, -1.231763, 1.428340, 1.131990
2.762042, -1.206400, 1.425934, 1.145210
2.765971, -1.179579, 1.419364, 1.131556
2.767483, -1.138392, 1.420594, 1.154963
2.778916, -1.088747, 1.412955, 1.143476
2.778760, -1.048258, 1.405224, 1.141526
2.789658, -1.031369, 1.404766, 1.143476
2.799872, -0.979681, 1.411642, 1.151712
2.805418, -0.948547, 1.407052, 1.135891
2.811273, -0.950447, 1.404131, 1.132640
2.809844, -0.925397, 1.405713, 1.131123
2.816416, -0.896111, 1.413539, 1.138492
2.823075, -0.848708, 1.422737, 1.154096
2.825813, -0.815113, 1.429899, 1.141959
2.830255, -0.777748, 1.449958, 1.131990
2.821736, -0.744478, 1.470117, 1.141743
2.819386, -0.701379, 1.496255, 1.158648
2.818046, -0.683756, 1.508644, 1.138925
2.815261, -0.685876, 1.499641, 1.127655
2.813347, -0.689165, 1.500732, 1.140225
2.812275, -0.652725, 1.532207, 1.138708
2.802583, -0.624558, 1.551824, 1.131556
2.805512, -0.602088, 1.584046, 1.143260
2.794005, -0.573156, 1.608684, 1.122237
2.776454, -0.546682, 1.624652, 1.154746
2.761839, -0.508511, 1.667986, 1.136324
2.751024, -0.479398, 1.697531, 1.151712
2.742478, -0.466537, 1.703664, 1.142609
2.736198, -0.466146, 1.715062, 1.137191
2.726754, -0.438189, 1.760949, 1.154530
2.716551, -0.412054, 1.791821, 1.137841
2.703159, -0.396977, 1.813635, 1.129606
2.682812, -0.364728, 1.857803, 1.143043
2.669774, -0.327363, 1.909156, 1.122887
2.645138, -0.297116, 1.970536, 1.150412
2.614476, -0.280777, 2.023271, 1.133073
2.598750, -0.272850, 2.039400, 1.146944
2.589381, -0.276921, 2.049127, 1.138058
2.562860, -0.240959, 2.092760, 1.146294
2.532886, -0.218460, 2.136484, 1.137408
2.504311, -0.192760, 2.186602, 1.139575
2.470897, -0.189058, 2.209214, 1.145210
2.446487, -0.148501, 2.275322, 1.140659
2.424133, -0.109293, 2.325580, 1.140225
2.432436, -0.070349, 2.390891, 1.136758
