2.056215199999999754e+02,8.101615999999999929e+01
2.053130400000000009e+02,8.055343999999999482e+01
2.050816800000000057e+02,8.009072000000000457e+01
2.049274399999999901e+02,7.962799999999998590e+01
2.046960799999999949e+02,7.916527999999999565e+01
2.045418399999999792e+02,7.870256000000000540e+01
2.043875999999999920e+02,7.823983999999998673e+01
2.042333600000000047e+02,7.777711999999999648e+01
2.040791199999999890e+02,7.731440000000000623e+01
2.040020000000000095e+02,7.685167999999998756e+01
2.039248799999999733e+02,7.638895999999999731e+01
2.038477599999999939e+02,7.592624000000000706e+01
2.037706399999999860e+02,7.546351999999998839e+01
2.036935199999999782e+02,7.500079999999999814e+01
2.036935199999999782e+02,7.453807999999999367e+01
2.036163999999999987e+02,7.407535999999998921e+01
2.036163999999999987e+02,7.361263999999999896e+01
2.035392799999999909e+02,7.314991999999999450e+01
2.035392799999999909e+02,7.268719999999999004e+01
2.035392799999999909e+02,7.222447999999999979e+01
2.034621599999999830e+02,7.176175999999999533e+01
2.034621599999999830e+02,7.129903999999999087e+01
2.033850400000000036e+02,7.083632000000000062e+01
2.033850400000000036e+02,7.037359999999999616e+01
2.033850400000000036e+02,6.991087999999999170e+01
2.033079199999999958e+02,6.944816000000000145e+01
2.033079199999999958e+02,6.898543999999999699e+01
2.032307999999999879e+02,6.852271999999999252e+01
2.032307999999999879e+02,6.806000000000000227e+01
2.032307999999999879e+02,6.759727999999999781e+01
2.031536800000000085e+02,6.713455999999999335e+01
2.031536800000000085e+02,6.667184000000000310e+01
2.030765599999999722e+02,6.620911999999999864e+01
2.030765599999999722e+02,6.574639999999999418e+01
2.029994399999999928e+02,6.528368000000000393e+01
2.029994399999999928e+02,6.482095999999999947e+01
2.029223199999999849e+02,6.435823999999999501e+01
2.029223199999999849e+02,6.389551999999999765e+01
2.028451999999999771e+02,6.343280000000000030e+01
2.028451999999999771e+02,6.297007999999999583e+01
2.027680799999999977e+02,6.250735999999999848e+01
2.026909599999999898e+02,6.204463999999999402e+01
2.026909599999999898e+02,6.158191999999999666e+01
2.026138399999999820e+02,6.111919999999999931e+01
2.025367200000000025e+02,6.065648000000000195e+01
2.025367200000000025e+02,6.019375999999999749e+01
2.024595999999999947e+02,5.973103999999999303e+01
2.023824799999999868e+02,5.926832000000000278e+01
2.023824799999999868e+02,5.880559999999999832e+01
2.023053600000000074e+02,5.834287999999999386e+01
2.022282399999999711e+02,5.788015999999999650e+01
2.021511199999999917e+02,5.741743999999999915e+01
2.020740000000000123e+02,5.695471999999999468e+01
2.019197599999999966e+02,5.649199999999999733e+01
2.018426399999999887e+02,5.602927999999999997e+01
2.017655199999999809e+02,5.556655999999999551e+01
2.016884000000000015e+02,5.510383999999999816e+01
2.016112799999999936e+02,5.464112000000000080e+01
2.015341599999999858e+02,5.417839999999999634e+01
2.013799199999999985e+02,5.371567999999999898e+01
2.013027999999999906e+02,5.325296000000000163e+01
2.012256800000000112e+02,5.279023999999999717e+01
2.010714399999999955e+02,5.232751999999999981e+01
